loan_amount,interest_rate,loan_term,credit_score,default_status,approval_delay,disbursement_delay,loan_duration,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_type_Part-time,employment_type_Self-employed,income_level_Low,income_level_Medium,marital_status_Married,marital_status_Single,education_level_High School,education_level_Master,education_level_PhD
40974,0.071226385,50,681,0,11,10,91,1,0,0,0,1,0,0,0,0,0,1,0
17371,0.072818621,51,321,0,16,8,167,1,0,0,0,0,1,0,0,1,0,0,1
46084,0.085392137,18,718,1,21,0,137,0,0,0,0,0,0,1,1,0,0,0,1
30629,0.115236137,17,771,0,26,14,102,0,1,0,0,0,1,0,0,1,1,0,0
52184,0.069259348,36,533,0,21,14,107,0,0,0,1,0,1,0,0,0,0,0,1
62916,0.07375062,52,753,0,19,1,86,0,0,0,0,1,0,1,1,0,0,1,0
74972,0.079053155,24,461,0,14,12,150,0,0,1,0,1,0,0,0,1,0,0,0
63187,0.085936983,50,600,0,17,11,71,0,0,0,1,0,0,1,0,0,0,1,0
13984,0.083953262,51,605,0,8,13,114,0,1,0,0,0,1,0,1,0,0,0,1
34039,0.099261437,33,301,1,21,0,95,0,0,0,1,0,0,1,0,0,0,0,0
86431,0.043604119,28,570,0,28,10,99,0,0,1,0,0,0,0,1,0,1,0,0
84691,0.044196052,59,720,0,16,3,168,0,1,0,1,0,0,1,1,0,0,0,0
59606,0.072561827,33,442,1,23,12,40,0,1,0,0,0,0,0,0,1,1,0,0
11616,0.096459503,45,834,0,25,8,33,0,0,1,1,0,0,0,1,0,0,1,0
51072,0.05651528,19,336,1,22,3,108,0,0,1,1,0,1,0,0,0,0,0,0
25574,0.034885515,56,406,0,26,8,152,0,0,0,0,0,1,0,1,0,0,0,0
4430,0.088567691,29,596,0,10,5,108,0,0,1,0,0,0,0,0,0,0,0,0
13676,0.083654858,35,396,0,5,4,179,1,0,0,0,1,0,0,1,0,1,0,0
11816,0.063646874,53,580,0,11,9,167,0,0,1,0,1,1,0,1,0,1,0,0
33733,0.065216906,13,409,0,10,3,49,1,0,0,1,0,0,0,0,1,0,1,0
86680,0.065453844,13,848,0,26,12,125,0,0,1,1,0,0,1,1,0,0,1,0
3050,0.08165803,38,487,0,16,9,102,1,0,0,0,1,0,0,1,0,0,0,1
34933,0.070605271,25,787,0,9,1,73,1,0,0,0,1,0,0,0,0,1,0,0
25951,0.087410959,59,653,0,12,12,60,0,0,1,0,0,1,0,0,0,0,1,0
33413,0.0371806,50,318,0,4,7,104,0,1,0,0,1,1,0,0,0,0,0,0
35801,0.067147222,23,692,0,3,2,70,0,1,0,1,0,1,0,1,0,0,0,0
56619,0.063109191,43,560,1,6,14,33,1,0,0,0,1,0,1,0,0,0,0,0
33913,0.07615489,39,709,1,14,12,143,0,1,0,0,1,0,0,0,0,0,1,0
41600,0.071929284,39,702,0,1,0,43,0,0,1,0,1,0,0,1,0,0,0,0
58775,0.091967657,57,783,0,16,10,83,1,0,0,0,1,1,0,0,0,0,0,0
91816,0.052109948,36,603,0,22,9,121,0,0,0,1,0,0,0,0,1,1,0,0
91093,0.080682372,15,317,0,23,6,157,1,0,0,0,1,0,0,0,1,1,0,0
36400,0.088375046,37,483,0,20,14,118,0,0,0,0,1,0,1,0,0,0,1,0
5494,0.107849712,47,704,0,7,7,116,0,0,0,1,0,0,0,0,0,1,0,0
81688,0.07277351,14,430,0,15,6,62,1,0,0,0,1,0,1,0,0,0,0,1
90431,0.084866879,12,778,0,19,3,166,0,0,0,1,0,0,0,1,0,0,1,0
75691,0.052942058,28,307,0,23,7,118,0,1,0,0,1,1,0,0,1,0,0,1
98419,0.044120657,18,617,1,26,9,111,0,0,0,0,1,1,0,0,1,0,0,1
44001,0.092671616,59,690,0,2,3,72,0,1,0,0,1,0,0,0,0,0,1,0
68364,0.079916596,16,818,0,22,14,164,1,0,0,0,0,1,0,0,0,1,0,0
46028,0.09767769,30,435,1,21,11,117,0,0,0,0,1,0,1,1,0,1,0,0
98659,0.059398957,50,830,0,16,4,69,0,0,0,1,0,1,0,1,0,0,1,0
38573,0.087798532,57,666,0,4,7,114,0,1,0,0,0,0,1,0,1,0,0,1
1806,0.108032268,45,788,0,13,12,148,0,1,0,0,1,0,0,1,0,0,1,0
57638,0.086295584,46,310,0,13,1,91,1,0,0,1,0,0,0,0,1,0,1,0
30757,0.084148723,27,745,0,13,12,64,1,0,0,0,1,1,0,0,0,0,0,0
35636,0.080128341,51,413,0,10,9,40,0,0,0,1,0,0,0,0,0,0,0,0
81097,0.056436778,58,495,0,27,14,159,0,0,1,0,1,0,0,0,1,0,0,1
49280,0.100333594,50,622,0,19,7,108,0,0,0,1,0,0,1,0,0,1,0,0
25262,0.070837135,38,811,0,12,14,108,0,0,0,1,0,0,1,1,0,0,0,0
81435,0.087567249,52,464,0,21,4,162,1,0,0,0,0,0,0,0,0,0,0,0
63211,0.056554485,49,551,0,8,4,145,1,0,0,0,0,1,0,0,0,0,0,1
55842,0.062308105,36,343,0,19,6,75,0,0,0,1,0,1,0,0,1,0,1,0
57979,0.101526311,37,769,1,1,3,50,0,1,0,1,0,1,0,1,0,0,0,0
82470,0.074790466,25,788,1,11,2,166,1,0,0,0,0,0,0,1,0,1,0,0
39197,0.101799132,25,480,0,7,12,100,0,0,0,1,0,1,0,0,0,0,0,1
42844,0.07882654,25,376,0,15,5,46,0,0,1,0,1,1,0,0,0,0,0,0
65754,0.052371533,36,673,0,0,13,95,0,0,0,0,1,0,0,1,0,0,0,1
35157,0.093381014,47,366,0,15,5,55,0,0,1,1,0,0,1,1,0,0,0,0
78129,0.071151615,15,824,0,5,12,138,0,0,1,1,0,0,1,0,1,0,0,0
41042,0.090480332,58,391,1,19,9,69,0,0,1,0,0,0,0,0,0,0,0,1
62665,0.080378163,26,543,0,5,11,45,0,0,0,0,0,0,1,0,0,1,0,0
83856,0.056853227,43,640,1,2,5,64,1,0,0,1,0,1,0,1,0,1,0,0
28376,0.082464421,29,603,1,8,6,93,0,1,0,0,1,0,0,0,1,0,1,0
56554,0.112943347,25,697,0,18,3,172,0,1,0,0,0,0,0,1,0,0,0,0
15199,0.087394797,12,747,0,2,2,150,0,0,0,0,1,0,1,0,0,0,1,0
82412,0.079137234,53,396,1,20,2,59,0,0,0,0,1,0,0,0,0,0,0,1
51948,0.096130151,31,630,0,6,2,178,0,0,1,0,1,0,0,0,0,0,1,0
74781,0.083160027,21,504,1,13,14,109,1,0,0,0,1,1,0,0,0,0,0,1
73750,0.083143013,21,748,0,29,12,129,0,0,0,0,0,0,0,0,1,1,0,0
67262,0.063625622,35,717,0,21,1,31,0,1,0,1,0,0,0,0,0,0,0,1
47600,0.08350772,45,376,0,13,5,45,0,0,0,1,0,0,0,1,0,0,0,1
77898,0.095531651,39,848,0,22,0,36,1,0,0,0,0,0,0,0,1,0,1,0
63483,0.067459068,38,724,0,24,5,172,1,0,0,0,1,0,1,0,1,0,0,0
19297,0.101367437,51,728,1,2,7,52,0,0,0,1,0,0,0,0,0,0,1,0
31448,0.07862441,12,784,0,4,5,30,0,0,0,1,0,1,0,0,1,1,0,0
27172,0.066683457,44,434,0,4,1,145,1,0,0,1,0,0,1,0,0,1,0,0
43874,0.094964481,15,553,0,18,6,98,1,0,0,0,1,0,0,0,1,1,0,0
8657,0.075698086,18,554,0,26,11,170,0,0,1,1,0,0,1,0,1,0,0,0
85386,0.091392723,20,798,0,9,2,81,0,0,0,0,0,0,0,1,0,0,1,0
26425,0.075623621,27,783,0,8,8,170,0,0,0,1,0,0,0,1,0,0,0,1
27685,0.079102608,16,345,0,28,11,125,0,0,0,1,0,0,1,1,0,0,0,1
25578,0.087403403,45,742,1,15,10,84,0,1,0,0,0,0,1,0,1,0,0,0
29831,0.084363456,34,303,0,8,7,58,0,0,1,0,1,0,1,1,0,1,0,0
8906,0.050067023,54,300,0,5,5,175,1,0,0,1,0,0,1,1,0,0,0,0
62413,0.063181344,36,589,1,4,0,159,0,0,1,0,1,1,0,1,0,0,0,1
55028,0.09394115,24,408,0,3,1,56,0,1,0,0,1,0,1,0,1,1,0,0
8287,0.078017951,35,759,0,19,13,79,0,0,1,0,1,1,0,0,0,0,0,0
34660,0.07214403,22,565,0,20,11,71,0,1,0,1,0,0,0,1,0,0,0,1
76758,0.05962139,28,437,0,17,12,167,0,0,1,1,0,0,0,0,1,0,0,1
61504,0.063803955,48,733,1,15,7,38,0,0,1,0,0,0,1,0,1,0,0,0
60720,0.04967302,24,343,0,23,5,32,0,0,1,0,1,0,0,0,0,0,0,1
35701,0.078480789,38,809,0,27,0,115,0,0,0,0,0,1,0,1,0,0,1,0
84300,0.071023436,31,561,0,6,8,67,1,0,0,1,0,1,0,0,1,0,1,0
18674,0.065501182,44,451,0,13,13,99,0,0,1,1,0,0,1,0,1,1,0,0
84560,0.078978149,53,512,0,29,7,98,0,0,0,0,0,0,1,0,1,0,1,0
24874,0.085459559,43,533,0,22,13,43,0,0,0,0,0,0,1,0,0,0,1,0
44642,0.111397969,19,660,1,16,1,31,0,0,0,0,1,1,0,1,0,0,0,0
98820,0.057321749,40,619,0,7,9,126,0,1,0,1,0,0,1,0,1,1,0,0
66160,0.097390716,51,521,0,10,11,130,0,0,1,0,1,1,0,0,1,0,0,0
18602,0.094596523,30,509,0,16,4,165,1,0,0,0,1,1,0,0,1,0,0,0
89801,0.068313609,17,695,0,13,2,103,0,0,1,1,0,0,0,0,1,0,1,0
26931,0.083048539,55,788,0,8,13,155,0,0,1,1,0,0,0,1,0,0,1,0
95377,0.073135501,50,763,1,5,0,112,1,0,0,0,1,0,1,1,0,0,0,1
30192,0.082785329,59,751,1,7,6,128,0,0,0,0,0,0,1,0,1,0,0,1
47542,0.102636965,52,712,0,16,8,47,0,0,1,1,0,0,1,0,1,1,0,0
43520,0.089084093,32,775,0,21,11,170,0,0,0,0,1,0,1,0,1,0,1,0
65772,0.087629126,33,555,0,12,10,75,0,0,0,0,0,1,0,0,0,0,0,1
59762,0.07354536,53,449,1,12,6,169,0,0,0,0,1,0,1,0,0,0,0,0
51106,0.05773915,21,426,0,16,2,69,1,0,0,1,0,0,0,0,0,0,1,0
82121,0.076872977,21,691,0,18,5,117,0,0,0,0,0,0,1,0,1,1,0,0
26559,0.098099122,40,779,1,1,2,169,0,0,1,0,0,1,0,0,0,1,0,0
34742,0.057092482,27,696,0,29,3,96,0,0,0,0,0,0,0,1,0,0,0,0
70669,0.064173659,12,701,0,17,14,54,0,1,0,1,0,0,0,0,0,0,0,1
81199,0.081894016,28,573,0,3,0,173,0,1,0,1,0,0,1,0,1,0,0,0
22754,0.065230178,41,438,1,6,1,141,0,1,0,0,1,0,0,1,0,0,0,1
4972,0.068112148,37,402,1,27,0,74,0,0,0,0,1,0,0,0,1,0,1,0
71831,0.073646021,57,541,0,15,9,170,0,0,1,1,0,0,1,1,0,1,0,0
42873,0.059515739,30,416,0,18,1,31,0,0,1,0,1,0,1,0,0,0,0,1
95661,0.065388172,32,513,0,14,3,139,0,0,0,0,0,1,0,0,0,0,0,0
10903,0.090551419,28,783,0,22,5,167,0,0,0,1,0,0,0,1,0,0,1,0
4020,0.060389453,57,828,0,24,10,48,1,0,0,1,0,0,1,1,0,0,0,1
42755,0.056031918,51,523,0,13,13,53,0,0,0,0,1,0,0,0,1,0,1,0
86956,0.070549625,32,569,1,12,11,162,0,1,0,1,0,0,1,1,0,0,1,0
87988,0.090979333,52,433,0,19,7,109,1,0,0,0,0,1,0,0,1,0,0,0
46648,0.077046173,51,413,0,6,13,130,1,0,0,1,0,0,1,1,0,0,0,0
10516,0.073031284,56,740,0,14,13,131,0,0,0,0,0,0,1,1,0,0,1,0
3396,0.080665382,30,664,1,0,9,93,0,0,0,1,0,1,0,0,0,0,1,0
85082,0.053814389,18,531,0,1,8,41,1,0,0,1,0,0,1,0,0,0,0,1
20129,0.087420585,28,757,1,23,14,152,1,0,0,1,0,1,0,0,1,0,0,0
2591,0.085751525,12,674,0,2,9,138,1,0,0,0,1,0,0,0,1,0,0,1
12303,0.073860373,48,506,0,20,6,138,1,0,0,0,1,0,0,0,1,1,0,0
31561,0.095088868,17,819,0,23,3,178,1,0,0,0,0,0,0,1,0,0,0,1
72719,0.063087559,37,767,0,4,14,125,0,0,1,0,1,0,1,1,0,0,1,0
93108,0.096918635,13,742,0,15,13,144,1,0,0,1,0,1,0,0,1,1,0,0
87231,0.082317405,43,620,0,27,13,76,1,0,0,0,1,0,1,1,0,0,0,1
8314,0.074951711,59,392,0,16,14,82,0,0,1,0,1,0,1,0,0,1,0,0
20623,0.079701895,16,707,0,28,6,128,0,1,0,0,0,0,1,1,0,0,0,0
68675,0.078391029,48,457,0,17,0,102,0,1,0,1,0,1,0,0,0,0,0,1
97826,0.098304243,42,398,0,25,10,107,0,1,0,0,0,0,1,0,1,0,0,1
66082,0.063849813,23,524,1,15,11,135,0,1,0,0,1,0,1,1,0,0,0,0
84624,0.068562211,46,740,1,10,13,142,0,0,0,1,0,1,0,0,1,0,0,1
34130,0.095544543,41,700,0,2,14,175,0,0,0,0,0,1,0,0,0,1,0,0
52756,0.071066976,59,363,0,9,13,161,1,0,0,0,0,0,0,0,1,0,0,0
98624,0.093507996,17,578,0,17,12,113,1,0,0,1,0,1,0,0,0,1,0,0
27292,0.10549154,26,818,0,15,13,30,0,1,0,0,0,0,0,0,0,0,0,1
87206,0.073973075,26,547,0,8,9,53,0,1,0,0,0,0,0,0,1,0,0,1
70274,0.090220435,27,667,0,20,10,71,0,0,1,0,0,0,1,0,0,0,0,1
3469,0.062694616,31,397,0,0,10,140,0,0,1,0,1,0,1,0,1,0,0,1
54947,0.091320999,24,567,0,10,5,53,0,0,1,0,0,0,1,0,1,1,0,0
23534,0.08299136,55,359,1,10,0,85,0,1,0,0,1,0,1,0,1,0,0,1
64620,0.087095574,53,799,0,26,7,98,0,0,1,0,0,0,1,0,0,0,0,0
49874,0.070316419,57,607,0,12,3,47,1,0,0,0,0,0,1,0,0,0,0,0
50708,0.055083749,42,792,0,27,7,167,0,1,0,0,0,0,1,1,0,0,1,0
75553,0.087548781,45,710,0,7,7,174,0,0,0,0,0,0,0,0,1,0,0,0
69344,0.049048953,40,439,1,18,13,87,0,1,0,1,0,0,0,0,1,0,1,0
50138,0.075239743,14,627,1,26,13,161,0,0,0,0,1,0,1,0,1,0,0,0
55302,0.094117728,20,763,1,8,1,153,0,0,0,1,0,0,1,0,1,0,0,0
48638,0.082878466,22,462,1,24,5,104,0,1,0,1,0,0,0,0,1,0,0,1
79249,0.10922514,22,359,1,27,12,57,0,0,1,1,0,0,0,0,1,0,0,0
3719,0.095376637,36,330,0,5,9,168,1,0,0,1,0,1,0,0,1,0,0,1
23890,0.070191524,33,632,0,3,13,32,0,1,0,0,0,1,0,1,0,0,0,1
78236,0.080409701,53,375,0,27,13,129,0,0,1,0,0,0,1,1,0,0,0,0
37509,0.079289439,57,616,0,27,14,32,0,0,0,1,0,0,1,0,1,1,0,0
43534,0.056267349,20,716,0,8,3,54,0,0,0,1,0,0,1,0,1,0,0,1
93241,0.065894016,31,489,0,26,2,105,0,0,0,0,1,0,0,1,0,0,0,0
19787,0.071588586,32,788,1,24,12,41,0,0,0,1,0,0,1,1,0,1,0,0
49845,0.049456692,21,614,1,14,8,82,0,1,0,0,0,0,1,0,1,0,0,0
58932,0.080712402,33,595,0,17,11,125,1,0,0,0,1,0,1,0,1,0,0,0
93124,0.076263922,40,800,0,25,9,39,0,0,0,1,0,1,0,1,0,1,0,0
92659,0.054906591,20,476,0,21,11,141,0,0,1,0,1,1,0,1,0,0,0,0
34062,0.086063193,16,514,0,26,8,176,0,0,1,1,0,0,1,0,1,0,0,1
76713,0.090738091,51,631,0,3,1,76,1,0,0,0,1,0,0,1,0,0,1,0
88263,0.083405517,22,427,0,18,4,36,1,0,0,0,1,1,0,0,1,0,1,0
96756,0.075138977,12,568,0,25,14,117,1,0,0,0,0,0,1,0,0,0,0,0
61461,0.088871632,53,834,0,15,9,61,0,0,0,0,1,1,0,0,1,0,1,0
76418,0.090203305,12,665,0,5,9,52,0,1,0,1,0,0,0,0,1,0,1,0
67672,0.084611054,50,647,0,26,6,79,0,0,0,0,1,0,0,0,1,0,1,0
35832,0.067630816,57,441,1,11,8,176,0,0,0,1,0,0,0,1,0,0,0,1
32966,0.084149011,16,444,0,14,7,147,0,0,1,1,0,0,0,0,1,0,0,1
73545,0.09793221,33,544,0,14,9,54,0,1,0,0,0,0,1,0,1,0,1,0
13987,0.071050564,37,741,0,14,3,35,0,1,0,0,1,0,0,1,0,1,0,0
38311,0.11146909,17,589,1,15,2,126,0,0,1,0,0,0,1,0,0,1,0,0
32575,0.072115536,43,411,0,29,0,172,0,0,1,1,0,0,0,0,0,1,0,0
64852,0.080486105,59,513,0,13,0,177,0,0,1,0,1,0,1,1,0,0,0,1
2007,0.069912716,22,499,0,7,8,125,1,0,0,0,1,0,0,0,1,0,0,1
71981,0.083349063,21,704,0,24,3,33,0,1,0,1,0,0,1,0,0,0,0,1
77242,0.053866675,58,720,0,27,7,35,0,0,1,0,0,1,0,0,0,0,0,1
48517,0.071809373,50,306,0,24,3,88,0,0,1,0,0,0,1,1,0,0,1,0
30257,0.063618182,45,824,1,1,11,81,0,0,1,0,1,0,1,0,0,0,0,1
88272,0.082030075,42,585,0,14,5,48,0,0,0,0,0,0,0,0,0,0,1,0
43207,0.094916711,23,688,0,28,3,151,0,1,0,0,1,0,0,1,0,1,0,0
14281,0.089690093,55,715,0,7,14,55,0,1,0,0,0,1,0,0,0,0,1,0
62246,0.04442511,27,449,0,10,1,77,1,0,0,1,0,0,0,0,1,1,0,0
2435,0.110631045,49,727,0,15,0,118,0,0,0,1,0,0,1,1,0,0,0,1
99875,0.084429199,14,592,0,7,7,67,0,1,0,1,0,0,0,0,1,1,0,0
92357,0.068352513,13,633,0,4,5,113,1,0,0,0,1,0,0,0,1,1,0,0
27660,0.082356919,16,571,1,19,0,162,1,0,0,0,1,0,1,1,0,0,1,0
6084,0.082642847,22,342,0,24,4,137,0,0,1,1,0,1,0,0,0,1,0,0
83197,0.069997269,36,767,0,3,2,32,1,0,0,1,0,0,0,1,0,0,0,0
14507,0.08296875,46,618,0,11,1,70,1,0,0,0,0,0,0,0,0,1,0,0
73595,0.070887916,46,791,0,9,2,65,0,0,0,1,0,0,1,0,1,0,0,1
84807,0.07393457,33,826,0,3,1,59,0,0,1,1,0,1,0,0,0,1,0,0
46539,0.069705813,48,471,1,18,9,145,0,0,1,1,0,1,0,0,1,0,0,0
8491,0.058509931,33,620,0,9,1,142,0,0,1,0,1,0,0,0,1,0,1,0
51192,0.082187547,22,343,0,28,0,122,1,0,0,0,1,0,1,0,1,1,0,0
81395,0.088779492,43,831,0,27,2,138,0,0,1,1,0,0,0,1,0,0,0,0
64888,0.087723254,46,753,0,28,2,118,0,1,0,0,0,0,1,0,0,0,0,1
74609,0.092298879,42,382,0,18,3,147,0,0,0,0,0,0,1,0,0,0,0,1
10077,0.084865103,56,842,0,18,2,55,0,0,0,1,0,0,0,0,0,0,1,0
21953,0.072009118,19,621,0,10,7,162,1,0,0,0,1,0,1,0,1,0,0,1
77919,0.092594958,31,533,0,22,11,134,0,0,1,1,0,0,0,1,0,0,0,0
68889,0.059637237,53,839,0,12,12,166,0,0,0,0,0,1,0,0,0,1,0,0
24821,0.066489929,45,551,0,20,3,61,1,0,0,0,1,1,0,0,0,0,0,0
38567,0.065536999,15,748,0,24,13,106,1,0,0,0,1,0,0,1,0,0,1,0
25860,0.096200841,29,538,0,1,9,136,0,0,0,0,1,1,0,0,0,1,0,0
22195,0.094141828,15,789,0,13,0,117,0,0,1,1,0,1,0,1,0,0,0,0
78475,0.087309579,31,763,1,19,13,154,0,0,1,1,0,1,0,1,0,0,1,0
91874,0.096078948,20,613,0,17,1,139,0,1,0,1,0,1,0,0,0,0,1,0
88266,0.066810758,27,474,0,26,6,91,0,1,0,0,0,0,1,1,0,1,0,0
22427,0.085228927,37,479,0,15,12,77,0,0,1,0,1,0,0,1,0,1,0,0
28083,0.078122384,49,684,0,23,5,95,0,1,0,0,1,0,0,0,0,0,0,1
88046,0.092703232,36,594,0,3,8,140,0,1,0,0,0,1,0,0,1,0,0,1
58372,0.078271637,15,514,0,0,12,98,0,0,0,0,0,0,0,0,0,1,0,0
45064,0.074225857,52,374,0,25,5,103,0,0,1,0,1,0,0,0,0,0,0,1
8813,0.088113628,56,643,0,2,1,145,0,0,0,0,1,0,0,0,1,1,0,0
32598,0.093142538,52,441,0,11,7,65,0,0,0,0,0,0,1,1,0,0,0,1
94106,0.069974822,49,498,0,22,8,36,1,0,0,1,0,1,0,0,0,0,0,0
28082,0.079083865,30,470,1,27,4,158,0,0,1,1,0,0,0,0,1,0,1,0
30241,0.06412339,25,705,1,2,5,87,0,0,0,1,0,0,1,0,1,1,0,0
97214,0.042529085,32,527,1,20,3,49,0,1,0,0,0,1,0,0,0,1,0,0
45569,0.083006894,26,710,0,17,10,80,1,0,0,0,1,0,1,0,0,1,0,0
12745,0.08913358,14,361,1,23,1,30,0,1,0,0,0,0,1,0,1,0,0,0
27029,0.083931002,48,626,0,3,11,96,1,0,0,1,0,0,1,0,0,0,1,0
14025,0.050756574,57,432,0,28,4,79,0,1,0,1,0,0,0,0,1,0,0,1
15288,0.074737259,27,488,0,16,4,64,0,1,0,1,0,1,0,0,0,0,0,1
90186,0.046724784,25,655,0,11,13,88,0,1,0,0,0,1,0,0,1,0,1,0
7540,0.100545517,20,370,0,19,13,106,0,0,0,0,0,0,0,0,0,0,0,1
98768,0.063709181,58,562,0,7,0,126,0,0,1,1,0,1,0,0,0,1,0,0
82958,0.098831054,18,605,0,24,11,42,1,0,0,1,0,1,0,0,0,0,1,0
69878,0.094188045,25,523,0,16,4,51,0,0,0,0,1,0,1,1,0,0,0,0
42846,0.066491145,17,627,0,13,0,85,1,0,0,0,0,0,0,0,0,0,1,0
76932,0.063008226,32,373,1,21,2,162,0,0,0,0,1,0,1,0,1,1,0,0
18482,0.085255553,26,810,0,19,10,110,1,0,0,1,0,1,0,0,1,0,1,0
24411,0.067335139,19,441,0,10,8,44,1,0,0,1,0,1,0,1,0,0,0,0
51975,0.08153727,45,401,0,7,3,138,0,1,0,1,0,0,0,1,0,0,0,0
61545,0.072757586,51,364,0,0,8,71,1,0,0,0,1,0,1,1,0,0,1,0
79797,0.053282624,12,492,0,20,5,166,1,0,0,0,0,0,1,0,0,0,1,0
53307,0.04654298,43,361,0,16,0,153,0,1,0,0,0,0,1,0,0,0,0,1
4093,0.083400264,16,831,0,19,11,100,0,0,0,0,1,0,0,0,1,0,0,1
78258,0.071576634,41,540,0,27,2,167,0,0,0,0,0,0,1,0,1,1,0,0
23042,0.071703653,33,709,0,17,12,170,0,0,1,0,1,0,1,0,0,0,0,1
53930,0.090437958,31,599,0,28,2,173,0,0,1,0,1,1,0,0,1,1,0,0
45413,0.097601634,27,494,0,9,13,101,0,0,1,0,0,1,0,0,0,1,0,0
94623,0.075911829,18,753,1,8,3,89,0,0,1,0,0,0,1,1,0,0,1,0
98883,0.074891019,18,600,0,1,14,60,1,0,0,0,1,0,1,0,0,0,0,1
34756,0.087502145,13,755,0,19,9,84,1,0,0,0,0,1,0,0,0,0,0,0
54268,0.059645966,58,501,0,2,3,161,0,0,1,0,0,0,0,0,0,0,0,0
40214,0.083347296,25,601,0,0,7,131,0,1,0,0,1,1,0,0,1,0,1,0
82871,0.08827829,42,636,1,27,2,119,0,0,1,1,0,0,1,0,0,0,0,0
29602,0.090203453,52,331,0,0,10,135,0,0,0,0,1,0,0,0,0,0,0,0
54331,0.050948709,25,397,0,17,14,88,1,0,0,0,0,0,1,0,0,0,1,0
49901,0.068579671,16,490,1,7,3,70,0,1,0,1,0,0,1,1,0,0,0,0
64416,0.066826051,22,840,0,17,11,56,0,0,0,0,0,0,1,0,0,0,1,0
33196,0.081498304,51,347,0,29,11,108,0,1,0,0,1,0,0,0,0,1,0,0
6626,0.087211169,16,549,1,0,2,178,0,1,0,0,1,0,1,0,0,0,0,1
8424,0.102450656,40,525,0,21,6,141,0,0,1,0,1,0,0,0,1,0,0,0
13857,0.072575518,22,571,0,16,5,120,0,0,0,1,0,1,0,1,0,0,1,0
20982,0.072536413,16,784,0,9,0,142,0,0,1,0,0,0,0,1,0,0,0,0
77961,0.09724508,43,627,1,8,9,168,0,0,0,1,0,0,1,0,0,0,0,1
2980,0.084448654,47,479,0,21,0,116,1,0,0,0,1,0,1,0,0,0,0,0
49290,0.099014773,26,322,0,9,5,143,0,0,0,0,0,1,0,0,1,1,0,0
27431,0.08433092,30,669,0,21,2,51,1,0,0,0,1,1,0,0,0,0,1,0
85976,0.062643251,33,544,0,0,8,52,1,0,0,0,0,1,0,0,1,0,0,1
83711,0.060003075,45,459,0,15,11,94,0,0,1,1,0,0,0,0,0,1,0,0
27385,0.056727316,28,672,1,6,12,88,1,0,0,1,0,0,0,0,1,0,0,0
39158,0.089930778,23,584,1,2,11,118,0,0,1,1,0,0,0,1,0,0,0,0
24019,0.097828952,36,820,0,16,1,143,0,1,0,1,0,0,0,0,0,0,0,0
19639,0.107740432,28,749,0,8,11,142,0,1,0,0,0,1,0,0,1,0,0,1
86530,0.09264658,21,435,0,14,12,57,0,1,0,0,0,0,1,0,1,0,1,0
22563,0.097442579,39,395,1,7,2,30,0,0,0,1,0,0,1,0,0,0,0,1
40341,0.071299755,29,418,1,3,8,58,1,0,0,1,0,0,0,0,1,1,0,0
6776,0.062653763,29,673,1,18,11,177,0,0,1,0,0,1,0,0,0,0,1,0
37444,0.09275119,56,573,0,1,5,75,0,1,0,0,1,1,0,0,0,0,0,1
69916,0.086265211,43,476,1,1,0,106,0,0,1,1,0,1,0,0,1,0,0,0
9711,0.081611666,25,576,0,12,1,169,0,1,0,0,0,0,1,0,1,1,0,0
75318,0.085810572,27,437,0,26,6,165,1,0,0,1,0,0,1,0,1,0,0,0
83970,0.084847782,29,431,1,18,5,172,0,1,0,0,0,0,0,1,0,0,0,1
86553,0.099257253,27,343,1,0,13,68,0,0,1,1,0,0,1,0,0,1,0,0
31707,0.099424784,28,422,0,27,0,131,0,1,0,1,0,1,0,0,0,0,1,0
40110,0.088163305,18,435,1,25,9,109,0,0,1,0,1,0,1,1,0,0,1,0
62788,0.092687043,23,666,1,22,1,178,0,1,0,0,1,0,1,1,0,0,0,1
83879,0.087710938,45,672,0,14,5,139,0,0,1,0,1,0,1,0,1,0,0,1
39827,0.073082454,21,425,0,1,11,37,0,1,0,0,1,0,0,0,0,0,1,0
6655,0.09134847,16,738,0,27,5,71,1,0,0,1,0,0,1,1,0,0,1,0
45859,0.059082574,32,350,1,15,5,108,0,1,0,1,0,0,0,1,0,0,0,1
54625,0.095808373,14,436,0,21,13,107,0,0,0,0,1,0,1,0,0,0,1,0
53098,0.062082156,30,457,0,27,12,177,0,0,1,0,1,0,0,0,0,1,0,0
16251,0.084287049,56,355,0,13,8,125,0,1,0,1,0,1,0,0,0,0,0,1
1526,0.067322691,55,727,1,5,1,90,0,0,0,0,0,1,0,0,1,1,0,0
69760,0.088300835,46,742,0,10,9,168,0,0,1,0,1,1,0,1,0,0,0,0
48837,0.079491122,17,625,0,13,9,61,0,1,0,0,0,0,0,0,1,1,0,0
12536,0.056078661,25,379,0,19,10,161,0,1,0,1,0,1,0,0,0,0,0,1
29541,0.086310494,15,773,0,3,13,162,1,0,0,0,0,0,0,0,0,0,0,0
80083,0.071331188,56,676,0,16,8,105,0,1,0,0,1,0,0,1,0,0,1,0
52027,0.093217201,29,632,0,15,8,68,0,0,1,0,1,0,0,0,1,1,0,0
35531,0.080019885,40,474,0,26,9,52,0,0,0,0,1,1,0,0,1,1,0,0
